created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jul 01 13:07:12 +0000 2023;1675128922349133824;"Gerakan Politik Dompleng Ibadah Haji Terlalu Naif. Urusan branding copras capres adalah hak mereka, tapi itu cukup dilakukan di Tanah Air tanpa harus mengorbankan ritus-ritus suci ibadah haji.  Maaf jika aku salah✌️";0;0;0;0;in;1406241447339200512;1675128922349133824;Minnie_imut;https://twitter.com/Minnie_imut/status/1675128922349133824
Sat Jul 01 13:05:44 +0000 2023;1675128554315726849;"@tvOneNews Ini lbh penting drpd copras capres yg blm pasti ikut bertarung";0;0;0;0;in;1605160452694380545;1675113047642480640;anegara862;https://twitter.com/anegara862/status/1675128554315726849
Sat Jul 01 13:05:01 +0000 2023;1675128372773658624;"@Thalomoan1 Aha pola tweet songonon baenon lae, ujaran kebencian, padahal capres mu udh bilang jgn menyebarkan kebencian, jgn terlalu fanatik lah sama capres yg lu dukung, dia jadi capres jg lu tetap miskin 🙈";0;0;0;0;in;4859508591;1675095648952291328;Gunawanpark;https://twitter.com/Gunawanpark/status/1675128372773658624
Sat Jul 01 13:03:56 +0000 2023;1675128102392066048;"@Thalomoan1 Raja Harus berani dg tegas potong kepala terhadap Capres pembohong dg ibadah haji digunakan untuk pollitik Pencitraan oleh Cawapres,pendukung dg me ngaku2x di undang khusus oleh Kerajaaan Arab saudi ternyata bohong ternyata perjalanan haji dg mengendos Trafel tauor umroh Haji.";0;0;0;0;in;1533798560528887808;1675095648952291328;AndreGa78981078;https://twitter.com/AndreGa78981078/status/1675128102392066048
Sat Jul 01 13:02:48 +0000 2023;1675127818471219201;"Tegak lurus mendukung ganjar jadi capres saja https://t.co/erEaXQM4LV";0;1;0;0;in;1648351041270984706;1675127818471219201;pingak_ted47752;https://twitter.com/pingak_ted47752/status/1675127818471219201
Sat Jul 01 13:01:56 +0000 2023;1675127599021035522;"Lihatlah mas @ganjarpranowo pendukung panjenengan cmn bisa caci maki padahal konteks cuitan bunda masalah Lawan Korupsi ,sedih amat ya yg ada cmn copras capres tl tdk mikirkan masa depan Bangsa yg lagi DARURAT KORUPSI  #SyahkanRUUPerampasanAset  #KawalKasusBTS https://t.co/WKkMpJHVPj";0;4;0;9;in;1227499861580251136;1675127599021035522;Lembayung071;https://twitter.com/Lembayung071/status/1675127599021035522
Sat Jul 01 13:01:13 +0000 2023;1675127416182960128;"@bengkeldodo @papabowo2024 @AlmaghribiS @Riry0208 @Lembayung071 @Ndaxwz @asepsamsudin038 @cuitcuap_ @BANGSAygSUJUD @DarekaRendy @yoyokdenbagoes Setelah PASTI PRABOWO MAJU Mestinya pergerakan pilihan capres jd dinamis";0;0;0;1;in;1322189565600264194;1674993209444040704;agbudisan;https://twitter.com/agbudisan/status/1675127416182960128
Sat Jul 01 13:00:38 +0000 2023;1675127272431570944;"@ekowboy2 Dimana salahnya Dul...siapapun bisa melakukan aksi sosial,dan Ganjar itu blom resmi ditetapkan sbg Capres oleh KPU,junjungan ente juga Anies bisa koq melakukan aksi sosial.. paham ente...???";0;2;0;1;in;1613961643901464576;1675065908824510464;Kaki_langit07;https://twitter.com/Kaki_langit07/status/1675127272431570944
Sat Jul 01 12:59:11 +0000 2023;1675126907992707072;"@janji_pahit82 @Sgm_mks @ganjarpranowo @prabowo Lagian bunda itu bikin cuitan LAWAN KORUPSI KOK Komentar ny macam itu ...otaknya cmn ada copras capres doank nga pernah mikir masa depan bangsa astagfirullah....";1;1;0;0;in;1227499861580251136;1675118927771492352;Lembayung071;https://twitter.com/Lembayung071/status/1675126907992707072
Sat Jul 01 12:55:15 +0000 2023;1675125916672950277;"@Sgm_mks @Lembayung071 @ganjarpranowo @prabowo Astqgfrilohaladzim kalau tidak mau pilih prabowo jgn di pilih.jangan pernah caci maki yg beda pilihan gimna demokrasi mau adem klu pendukung capres seperti ini?yg hanya mau para pendukung capres bermusuhan mencaci maki🤦‍♀️";0;1;0;0;in;1004873472626122752;1675118927771492352;c1mplung_82;https://twitter.com/c1mplung_82/status/1675125916672950277
Sat Jul 01 12:54:43 +0000 2023;1675125782543474693;"@putri_Aalona @aniesbaswedan Kalau pembuatan JIS yg di banggakan2x Capres Tukang ngibul pendukungnya di bangun menghabiskan dana Rp4,5T yg hasilnya kurang maksimal sehingga di Renofasi sesuai standar FIFA,Kalau ada dugaan Kelebihan bayar,Korupsi segera KPK,JAGUNG memproses hukum Mengusut menyidik dg tuntas";0;0;0;0;in;1533798560528887808;1674970396943355905;AndreGa78981078;https://twitter.com/AndreGa78981078/status/1675125782543474693
Sat Jul 01 12:53:09 +0000 2023;1675125387150639104;"@Dennysiregar7 sudah standart utk nobar bokep sama capres bokep...";0;0;0;0;in;1427091559380443136;1675113113937661952;RaimuSengak;https://twitter.com/RaimuSengak/status/1675125387150639104
Sat Jul 01 12:50:18 +0000 2023;1675124671434616833;"Ketika dua bacapres saling berswafoto saat menunaikan ibadah haji, banyak narasi yang membully kedua capres tersebut. Namun jika tiga bacapres saling berswafoto, tidak ada yang bully. Kenapa? Dari situlah kita tahu siapa mendukung bacapres siapa.";0;0;0;0;in;82059965;1675124671434616833;imotone;https://twitter.com/imotone/status/1675124671434616833
Sat Jul 01 12:49:16 +0000 2023;1675124411752652800;"@HairulAlHafiz1 @Gus_Raharjo Emang Rizieq capres..?";0;1;0;1;in;1518485200245694464;1675077305448923137;Titisan05918772;https://twitter.com/Titisan05918772/status/1675124411752652800
Sat Jul 01 12:48:59 +0000 2023;1675124340076204033;"@Andi_Rubby @jokowi @puanmaharani_ri @ganjarpranowo Lahh lu pilih aja siapa yg mau lu pilih.  Klo mau dukung, yaa dukung aja. Klo mau puji junjungan lu, yaa puji aja. Knp ribet ngurusin capres lain?  Sehat?";0;0;0;0;in;1561363278894313472;1666231088841379844;kopi_kretek;https://twitter.com/kopi_kretek/status/1675124340076204033
Sat Jul 01 12:47:36 +0000 2023;1675123991340793860;"@Leonita_Lestari @Gus_Raharjo @ganjarpranowo Para penggembira capres masih terjebak framing,padahal ibadah adalah hubungan individu dan RABB -NYA,semoga terdewasakan,padahal masih banyak hal lain untuk membranding capres nya";0;0;1;1;in;1571872059185332224;1675109383431426051;NazliYanto;https://twitter.com/NazliYanto/status/1675123991340793860
Sat Jul 01 12:45:21 +0000 2023;1675123425290125313;"@YudhiTelsa Bagus mas kalo ada capres yang mau pasang target naik dua kali lipat dalam satu periode😃";0;1;0;0;in;114738318;1675105294207299584;nabanmudrik;https://twitter.com/nabanmudrik/status/1675123425290125313
Sat Jul 01 12:43:00 +0000 2023;1675122833037623297;"@MasBroJowoNKRI Arogan, kasar, pabrik Hoax, bullying, fitnah, julid...itu yg selalu mereka mainkan dari sejak pilpres 2014 &amp  2019 bahkan di Pilgub Jabar. Karena mereka dulu gelarnya KAMPRET lalu jd KADRUN jd siapapun Capres mereka kalau tidak terlalu istimewa berat sekali buat menang.";0;1;0;1;in;1218988439514693633;1674880900730093568;tukangaduayam;https://twitter.com/tukangaduayam/status/1675122833037623297
Sat Jul 01 12:42:56 +0000 2023;1675122818051342336;"@Leonita_Lestari Apakah karena capres yang satunya lagi tidak nampak? Wallahu alam.";0;0;0;0;in;82059965;1675097498329956353;imotone;https://twitter.com/imotone/status/1675122818051342336
Sat Jul 01 12:40:51 +0000 2023;1675122294744834048;"@abu_waras Ngapain ngiri sama capres yg ga punya prestasi dah gitu elektabilitas melorot terus kek kancut putus karet 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣";0;1;0;0;in;1326404439696166912;1675117232630943744;OrangBa13921152;https://twitter.com/OrangBa13921152/status/1675122294744834048
Sat Jul 01 12:36:45 +0000 2023;1675121261004079104;"@Dennysiregar7 rakyat menilai 3 kali capres gagal. jadi menhan pesawat second 🙄";0;0;0;0;in;1515090372938317824;1675106000616198145;HutanJalak;https://twitter.com/HutanJalak/status/1675121261004079104
Sat Jul 01 12:36:30 +0000 2023;1675121199238770688;"@jumintenkoplak @1d1d111111 Cirebon. 8 tahun. Buat apa gelut cuma buat belain capres 😂";0;0;0;0;in;758863616556707840;1675015180261142528;GreatMister2023;https://twitter.com/GreatMister2023/status/1675121199238770688
Sat Jul 01 12:35:53 +0000 2023;1675121041923006464;"@HermanLanang86 @Yurissa_Samosir Ke 3 capres saat ini masing-masing mempunyai kekurangan dan kelebihan dan semua nya adalah putra-putra terbaik yg di miliki bangsa ini, namun diantara ketiganya pilihan saya jatuh ke Anies Baswedan Krn dia mnurut saya masih yg terbaik dari yg baik🇮🇩💟💟salam perubahan.";0;0;0;4;in;1658343014908186628;1674879340218318849;one_sach97004;https://twitter.com/one_sach97004/status/1675121041923006464
Sat Jul 01 12:34:53 +0000 2023;1675120790398976001;"@ch_chotimah2 @ganjarpranowo Biasa dia pendukung bowo.... bowo kan masih diragukan keagamisan bowo.... mangkanya risih klo lihat capres lain ibadah....sedangkan pak prabowo gk tau ibadah atau enggak wkwkwk";0;0;0;7;in;1509380378188206081;1675115324314914816;himeyuki231;https://twitter.com/himeyuki231/status/1675120790398976001
Sat Jul 01 12:32:24 +0000 2023;1675120167414820864;"@Gi_N0ng @prabowo dua capres lainnya belum mampu beyond the party, sehingga kita ragu kemandirian mereka ketika harus bersikap untuk kepentingan rakyat";0;0;0;0;in;1657959021519994880;1674799070777597961;pikir_santuy;https://twitter.com/pikir_santuy/status/1675120167414820864
Sat Jul 01 12:27:29 +0000 2023;1675118927771492352;"Kok 2009 mingkem.....lagian itu cuitan masalah korupsi kok.lariny k copras capres ...benci boleh tp goublok jgn malu²in....@ganjarpranowo pendukung ny lemah literisasiny";0;3;0;4;in;1227499861580251136;1675118927771492352;Lembayung071;https://twitter.com/Lembayung071/status/1675118927771492352
Sat Jul 01 12:27:25 +0000 2023;1675118914064519175;"Kenapa sebelah ngotot sekali bilang capres hanya 2 Tampa Anies ?   Kalau alasan karena Anies dibilang  survey nya turun kenapa pada takut ya ? Aneh memang   Masyarakat menunggu , bila Anies terdaftar resmi sebagai capres di KPU maka gelombang dukungan bak tsunami akan datang";0;1;0;0;in;855591364192489472;1675118914064519175;ZuhrizulC;https://twitter.com/ZuhrizulC/status/1675118914064519175
Sat Jul 01 12:26:40 +0000 2023;1675118724389675012;"Bakal capres PDIP Ganjar Pranowo mengaku semakin senang jika banyak orang bertanya mengenai kasus E-KTP yang pernah menyeret namanya, karena ia bisa menjelaskan dua hal.  #MenangkanGanjar #GenerasiGotongRoyong #sahabatganjar #ganjarpranowo #ganjar https://t.co/PPHz0qi5qx";0;0;1;4;in;1132290734046892032;1675118724389675012;BujangeGR;https://twitter.com/BujangeGR/status/1675118724389675012
Sat Jul 01 12:25:36 +0000 2023;1675118454544957441;"Dan ternyata Pak Andika merupakan salah satu dari Tim sukses dari salah satu Capres Ganjar dari PDIP #PertahananIndonesia #DaulatNusantara";0;1;0;0;in;1482920373813641220;1675106308004134912;kianajasmin22;https://twitter.com/kianajasmin22/status/1675118454544957441
Sat Jul 01 12:25:15 +0000 2023;1675118366883983360;"#AirlanggaHartarto #GolkarIndonesia #Golkar #Capres #Pemilu2024 https://t.co/p2hMDbfrVG";0;0;0;0;qme;1594364645032488961;1675118366883983360;CurhatPolitik;https://twitter.com/CurhatPolitik/status/1675118366883983360
Sat Jul 01 12:25:11 +0000 2023;1675118349158850560;"@genx36545403 @BANGSAygSUJUD @bengkeldodo @Dahnilanzar @Dennysiregar7 @__AnakKolong Kalau PDIP usut tuntas peristiwa 98 ya nyangkutlah termasuk capres mu.  Semua demi manuver politik, kapan waktu peluru ditembakkan, lihat sikon! 🤣🤣🤣🤣";0;1;0;0;in;1543997097111760896;1675092528562073601;Nengnengpondasi;https://twitter.com/Nengnengpondasi/status/1675118349158850560
Sat Jul 01 12:25:04 +0000 2023;1675118319417069568;"Prabowo Subianto: Saya akan maju sebagai capres - ANTARA Jogja #Prabowo #PrabowoUnggul https://t.co/zapNupPiQl";0;0;0;0;in;215989357;1675118319417069568;Akubknultramen;https://twitter.com/Akubknultramen/status/1675118319417069568
Sat Jul 01 12:24:17 +0000 2023;1675118123996024832;"@bachrum_achmadi @Alfatih007Mr Emang dah pasti anis lolos capres";0;1;0;0;in;1511261591697723392;1667527811987558400;Gustiwan31;https://twitter.com/Gustiwan31/status/1675118123996024832
Sat Jul 01 12:22:56 +0000 2023;1675117785834471425;"@Xeranji2 @AlismarAlismar1 @OngkyHojanto Capres x om 😂";0;1;0;0;es;2700740070;1675071630626918400;STresnowat101;https://twitter.com/STresnowat101/status/1675117785834471425
Sat Jul 01 12:21:18 +0000 2023;1675117373450502144;"Duet capres cawapres pilihan anda";0;0;0;0;in;1489001003886473216;1675117373450502144;towekk;https://twitter.com/towekk/status/1675117373450502144
Sat Jul 01 12:19:35 +0000 2023;1675116941655285761;"Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno mengunggah momen bertemu dengan bakal calon presiden (capres) Ganjar Pranowo di Bandara King Abdulaziz International Airport, Jeddah, Arab Saudi.   #Sindonews #news .https://t.co/eMwQzZrSBN";0;0;0;1;in;231355136;1675116941655285761;SINDOnews;https://twitter.com/SINDOnews/status/1675116941655285761
Sat Jul 01 12:18:51 +0000 2023;1675116755080056833;"@Leonita_Lestari Kritik berkelas,,  Untuk team  branding capres yg TDK berkelas";0;0;0;1;in;596290948;1675097498329956353;Mfadlan1;https://twitter.com/Mfadlan1/status/1675116755080056833
Sat Jul 01 12:18:49 +0000 2023;1675116747568078851;"@Gi_N0ng Semoga para pendukung pak @prabowo tidak memainkan hoax untuk isu kampanye, melainkan gagasan masa depan RI dan menurut saya kedua capres lainnya tidak memiliki gagasan atau belum pernah bicara masa depan yg hendak kita raih";0;1;0;0;in;1657959021519994880;1674799070777597961;pikir_santuy;https://twitter.com/pikir_santuy/status/1675116747568078851
Sat Jul 01 12:17:33 +0000 2023;1675116427832086529;"@HelmiFelis_ Mana bisa berubah kalo capres-cawapresnya bukan org yg berani bikin perubahan utk bangsa? Itu nama cawapresnya semuanya orang² yg suka main aman.";0;0;0;0;in;951767466;1674989555735482368;IraSamsudin;https://twitter.com/IraSamsudin/status/1675116427832086529
Sat Jul 01 12:17:15 +0000 2023;1675116352837926913;"ini sama ky prop mantan konsultan salah satu capres itu 😁";0;0;0;0;in;115842905;1675116352837926913;dumbq_;https://twitter.com/dumbq_/status/1675116352837926913
Sat Jul 01 12:16:56 +0000 2023;1675116273402007552;"Ternyata Bapak Jendral Purn. Adika   merupakan salah satu Kandidat tim kemenangan Bapak Ganjar saloh satu Capres PDIP #PertahananIndonesia #DaulatNusantara";0;1;0;0;in;1403984121328660481;1675106974223204353;Erwinsitorus87;https://twitter.com/Erwinsitorus87/status/1675116273402007552
Sat Jul 01 12:14:35 +0000 2023;1675115681820598273;"Gw jg mikirnya: Prabowo bagaimanapun harus didukung maju nyapres, masak pilpres tapi yg maju cuma 1 capres.  Macam dulu Yusril nyapres, supaya ada capres lain aja.";1;0;0;0;in;1640631154503204864;1675115681820598273;wkwk2kalidiban;https://twitter.com/wkwk2kalidiban/status/1675115681820598273
Sat Jul 01 12:13:10 +0000 2023;1675115324314914816;"Padahal pak @ganjarpranowo dan saya sebagai pendukungnya tdk ada satupun posting terkait ibadah haji pak Ganjar, ga ada branding capres pakai rujukan ibadah haji beda dgn Anies dan pendukungnya, jadi bingung yg norak bin udik bin kampungan bin sontoloyo itu siapa ya, kok foto…";2;39;37;189;in;154435354;1675115324314914816;ch_chotimah2;https://twitter.com/ch_chotimah2/status/1675115324314914816
Sat Jul 01 12:12:49 +0000 2023;1675115236813320192;"@Leonita_Lestari Makanya sering kubilang semua capres yg 3 itu norak dan mbelgedez. Pendukungnya sewarna : NORAK.";0;0;0;0;in;1603578166261723136;1675097498329956353;didier617099;https://twitter.com/didier617099/status/1675115236813320192
Sat Jul 01 12:11:16 +0000 2023;1675114849167364096;"@Paltiwest @putrapetir_007 Dan kita butuh capres yang melanjutkan estapet presiden sekarang.";0;0;1;1;in;488374631;1675095004623294466;Lakhca_R1;https://twitter.com/Lakhca_R1/status/1675114849167364096
Sat Jul 01 12:10:43 +0000 2023;1675114709492862977;"@NUpadhana @RMTHandoko @JimlyAs Mungkin kiamat baru biaya pendidikan kita gratis.  Jgn mau percaya lagi sama capres yg datang bohongin rakyat dgn kampanye pendidikan gratis";0;0;0;0;in;1658685641394372609;1674265355345346560;Boy43320M;https://twitter.com/Boy43320M/status/1675114709492862977
Sat Jul 01 12:10:20 +0000 2023;1675114612910432258;"@HelmiFelis_ Mau dipake acara internasional seluruh mata pasti tertuju. Kalo tidak direnovasi sangat menguntungkan capres kompetitor.  Diduga renovasi akan cepat dan menghilangkan kesan";0;0;0;0;in;91722106;1675112688052224000;iyuskapuk;https://twitter.com/iyuskapuk/status/1675114612910432258
Sat Jul 01 12:08:07 +0000 2023;1675114056418746368;"Wah ternyata Pak Andika digadang2 menjadi salah satu capres nich... Tp kita lht saja nanti ya... Siapapun capresnya, yg pnting tahu apa yang dibutuhkan masyarakat #PertahananIndonesia #DaulatNusantara";0;1;0;0;in;367269736;1675107411559084034;IpehIffah;https://twitter.com/IpehIffah/status/1675114056418746368
Sat Jul 01 12:07:25 +0000 2023;1675113879184228354;"@ganjarpranowo innaa liLlaahi wa innaa ilaihi rooji'uun.. mohon segera oom fokus ke daerah terdampak gempa. copras capres itu hal nanti lah.. rakyat Jateng menanti anda oom..  ingat Ampera!";0;0;0;0;in;1667460673436270594;1675071166787231744;elde_barge;https://twitter.com/elde_barge/status/1675113879184228354
Sat Jul 01 12:06:48 +0000 2023;1675113722287902721;"@heriawanadiwan4 @Yurissa_Samosir @tvOneNews Lumayan walau masih setengah hati utk perubahan...  Sering aku lihat tvOnenews kalau berita capres..  GP paling lama, wowo ada sedikit, ANIES sedikit banget, bahkan sering ga ada...   Yg lain parah...";0;0;0;0;in;1586381925005959170;1675013151648280577;widodo_sigid;https://twitter.com/widodo_sigid/status/1675113722287902721
Sat Jul 01 12:04:29 +0000 2023;1675113139787165697;"Memang tdk pantas jadi capres 2024 , tdk capable  sama sekali . Ga jelas tujuannya .";0;0;0;0;in;2839548608;1675113139787165697;Rudy4591;https://twitter.com/Rudy4591/status/1675113139787165697
Sat Jul 01 12:03:48 +0000 2023;1675112970697973762;"@Dennysiregar7 Capres sdh nyari validasi ke jokowi, nyari panggung, skr nyari iba, seriusan nih mo nyapres apa mo ngelenong byk becandaan";0;0;0;2;in;1113309271838535680;1675106000616198145;Nebulavexion;https://twitter.com/Nebulavexion/status/1675112970697973762
Sat Jul 01 12:03:40 +0000 2023;1675112936849780738;"@SaladTomatOnion Avec ça tu trigger les 3 ½ portions chez nous #13ans : oignon 😩 #10ans : câpres 😣 #6ans : pizza 😒";0;2;0;1;fr;611639785;1675110825235718144;Xilef_Jr;https://twitter.com/Xilef_Jr/status/1675112936849780738
Sat Jul 01 12:02:03 +0000 2023;1675112529285246979;"@kangdede78 @aniesbaswedan sudah hampir menyerah karena bidikan Cawapresnya selalu menolak yg tersedia hanya @AgusYudhoyono dia harus terima walaupun dia tahu kalkulasi politiknya dia akan kalah total.  Daripada Gak jadi Capres apa boleh buat....🤪  SIMALAKAMA";0;0;0;0;in;2226793622;1675092212479295491;muzziarto;https://twitter.com/muzziarto/status/1675112529285246979
